participant,Fixation Start,Fixation End,Fixation Duration,tabName_element,Timestamp,tabName,element,TaskId
2,2418212.217,2419095.441,883.224,model-g3.bpmn;next-button-area-in-questionID_9,2418832.957,model-g3.bpmn,next-button-area-in-questionID_9,5.0
2,3439965.384,3440132.004,166.62,model-g3.bpmn;Activity_1s6i798,3439969.55,model-g3.bpmn,Activity_1s6i798,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3440136.17,model-g3.bpmn,Process_1vj4efq,4.0
2,3440207.0375,3440373.6715,166.634,model-g3.bpmn;Process_1vj4efq,3440211.162,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3440377.836,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Activity_09ohgt5,3440419.51,model-g3.bpmn,Activity_09ohgt5,4.0
2,,,,model-g3.bpmn;Activity_09ohgt5,3440461.139,model-g3.bpmn,Activity_09ohgt5,4.0
2,,,,model-g3.bpmn;Activity_09ohgt5,3440486.167,model-g3.bpmn,Activity_09ohgt5,4.0
2,3440498.6535,3440631.978,133.3245,model-g3.bpmn;Activity_09ohgt5,3440502.829,model-g3.bpmn,Activity_09ohgt5,4.0
2,,,,model-g3.bpmn;Activity_09ohgt5,3440636.145,model-g3.bpmn,Activity_09ohgt5,4.0
2,,,,model-g3.bpmn;Activity_17gtz4l,3440669.462,model-g3.bpmn,Activity_17gtz4l,4.0
2,3440682.014,3440823.6185,141.6045,model-g3.bpmn;Activity_17gtz4l,3440686.218,model-g3.bpmn,Activity_17gtz4l,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3440827.795,model-g3.bpmn,Process_1vj4efq,4.0
2,3440881.9235,3441006.9415,125.018,model-g3.bpmn;Activity_1ej1zwa,3440886.089,model-g3.bpmn,Activity_1ej1zwa,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3441011.108,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Activity_1ru2k09,3441127.731,model-g3.bpmn,Activity_1ru2k09,4.0
2,,,,model-g3.bpmn;Activity_1ru2k09,3441152.757,model-g3.bpmn,Activity_1ru2k09,4.0
2,,,,model-g3.bpmn;Activity_1ru2k09,3441211.096,model-g3.bpmn,Activity_1ru2k09,4.0
2,,,,model-g3.bpmn;Activity_1ru2k09,3441277.714,model-g3.bpmn,Activity_1ru2k09,4.0
2,,,,model-g3.bpmn;Activity_1ru2k09,3441361.038,model-g3.bpmn,Activity_1ru2k09,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3441469.393,model-g3.bpmn,Activity_07i7xot,4.0
2,3441473.5425,3441565.226,91.6835,model-g3.bpmn;Activity_07i7xot,3441477.692,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3441569.401,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3441586.042,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3441636.036,model-g3.bpmn,Activity_07i7xot,4.0
2,3441656.8565,3441931.847,274.9905,model-g3.bpmn;Activity_07i7xot,3441661.007,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3441936.015,model-g3.bpmn,Activity_07i7xot,4.0
2,3441948.498,3442365.152,416.654,model-g3.bpmn;Activity_07i7xot,3441952.657,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3442369.298,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3442435.95,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Flow_1bbc1lt,3442494.306,model-g3.bpmn,Flow_1bbc1lt,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3442535.944,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3442569.274,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Gateway_0o2dbwg,3442585.906,model-g3.bpmn,Gateway_0o2dbwg,4.0
2,,,,model-g3.bpmn;Flow_1ghrw1b,3442652.605,model-g3.bpmn,Flow_1ghrw1b,4.0
2,,,,model-g3.bpmn;Gateway_0o2dbwg,3442677.579,model-g3.bpmn,Gateway_0o2dbwg,4.0
2,,,,model-g3.bpmn;Flow_1ghrw1b,3442744.224,model-g3.bpmn,Flow_1ghrw1b,4.0
2,,,,model-g3.bpmn;Activity_0blwcvj,3442769.249,model-g3.bpmn,Activity_0blwcvj,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3442835.916,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3442919.238,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Activity_1s6i798,3442960.892,model-g3.bpmn,Activity_1s6i798,4.0
2,3442990.0485,3443165.043,174.9945,model-g3.bpmn;Process_1vj4efq,3442994.208,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3443169.208,model-g3.bpmn,Process_1vj4efq,4.0
2,3443198.3565,3443273.334,74.9775,model-g3.bpmn;Process_1vj4efq,3443202.535,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3443277.499,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3443310.828,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3443377.518,model-g3.bpmn,Process_1vj4efq,4.0
2,3443423.333,3443506.654,83.321,model-g3.bpmn;Activity_1s6i798,3443427.483,model-g3.bpmn,Activity_1s6i798,4.0
2,,,,model-g3.bpmn;Activity_1s6i798,3443510.834,model-g3.bpmn,Activity_1s6i798,4.0
2,3443515.003,3443598.33,83.327,model-g3.bpmn;Activity_1s6i798,3443519.172,model-g3.bpmn,Activity_1s6i798,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3443644.131,model-g3.bpmn,Process_1vj4efq,4.0
2,3443689.9555,3443756.6355,66.68,model-g3.bpmn;Activity_0blwcvj,3443694.123,model-g3.bpmn,Activity_0blwcvj,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3443760.809,model-g3.bpmn,Process_1vj4efq,4.0
2,3443773.288,3443889.9525,116.6645,model-g3.bpmn;Process_1vj4efq,3443777.459,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3443894.14,model-g3.bpmn,Process_1vj4efq,4.0
2,3443914.947,3444156.605,241.658,model-g3.bpmn;Process_1vj4efq,3443919.101,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3444160.788,model-g3.bpmn,Process_1vj4efq,4.0
2,3444198.235,3444414.9085,216.6735,model-g3.bpmn;Gateway_13mbez0,3444202.399,model-g3.bpmn,Gateway_13mbez0,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3444419.075,model-g3.bpmn,Activity_08021wt,4.0
2,3444464.8965,3444781.552,316.6555,model-g3.bpmn;Gateway_0aumggf,3444477.396,model-g3.bpmn,Gateway_0aumggf,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3444794.113,model-g3.bpmn,Activity_08021wt,4.0
2,3444814.835,3445014.831,199.996,model-g3.bpmn;Activity_08021wt,3444819.004,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3445018.988,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3445135.7,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3445293.949,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3445318.984,model-g3.bpmn,Activity_08021wt,4.0
2,3445331.443,3445556.4475,225.0045,model-g3.bpmn;Activity_08021wt,3445335.609,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_01ecpbr,3445560.619,model-g3.bpmn,Activity_01ecpbr,4.0
2,,,,model-g3.bpmn;Activity_01ecpbr,3445660.606,model-g3.bpmn,Activity_01ecpbr,4.0
2,3445664.7745,3445781.418,116.6435,model-g3.bpmn;Activity_01ecpbr,3445668.943,model-g3.bpmn,Activity_01ecpbr,4.0
2,,,,model-g3.bpmn;Activity_01ecpbr,3445785.605,model-g3.bpmn,Activity_01ecpbr,4.0
2,3445823.0585,3445989.7355,166.677,model-g3.bpmn;Activity_01ecpbr,3445827.225,model-g3.bpmn,Activity_01ecpbr,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3445993.902,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3446118.893,model-g3.bpmn,title-for-questionID_7,4.0
2,3446123.0635,3446231.347,108.2835,model-g3.bpmn;title-for-questionID_7,3446135.574,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3446235.513,model-g3.bpmn,title-for-questionID_7,4.0
2,3446264.6915,3446498.0045,233.313,model-g3.bpmn;title-for-questionID_7,3446268.872,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3446502.158,model-g3.bpmn,title-for-questionID_7,4.0
2,3446514.6495,3446689.6455,174.996,model-g3.bpmn;title-for-questionID_7,3446518.816,model-g3.bpmn,title-for-questionID_7,4.0
2,,,,model-g3.bpmn;title-for-questionID_7,3446693.797,model-g3.bpmn,title-for-questionID_7,4.0
2,3446722.9885,3447006.2915,283.303,model-g3.bpmn;answer_area_for_questionID_7,3446735.488,model-g3.bpmn,answer_area_for_questionID_7,4.0
2,,,,model-g3.bpmn;option-answer-for-questionID_7_option_Yes,3447010.458,model-g3.bpmn,option-answer-for-questionID_7_option_Yes,4.0
2,3447014.6095,3447197.9245,183.315,model-g3.bpmn;option-answer-for-questionID_7_option_Yes,3447018.761,model-g3.bpmn,option-answer-for-questionID_7_option_Yes,4.0
2,,,,model-g3.bpmn;option-answer-for-questionID_7_option_Yes,3447202.104,model-g3.bpmn,option-answer-for-questionID_7_option_Yes,4.0
2,3447222.9485,3447572.903,349.9545,model-g3.bpmn;option-answer-for-questionID_7_option_No,3447227.155,model-g3.bpmn,option-answer-for-questionID_7_option_No,4.0
2,,,,model-g3.bpmn;option-answer-for-questionID_7_option_No,3447577.066,model-g3.bpmn,option-answer-for-questionID_7_option_No,4.0
2,3447614.545,3447697.886,83.341,model-g3.bpmn;answer_area_for_questionID_7,3447618.698,model-g3.bpmn,answer_area_for_questionID_7,4.0
2,,,,model-g3.bpmn;nan,3447702.052,model-g3.bpmn,,4.0
2,3447722.888,3447914.5465,191.6585,model-g3.bpmn;option-answer-for-questionID_7_option_No,3447735.367,model-g3.bpmn,option-answer-for-questionID_7_option_No,4.0
2,,,,model-g3.bpmn;nan,3447918.698,model-g3.bpmn,,4.0
2,,,,model-g3.bpmn;nan,3448010.321,model-g3.bpmn,,4.0
2,3448047.847,3448364.4795,316.6325,model-g3.bpmn;option-answer-for-questionID_7_option_No,3448052.014,model-g3.bpmn,option-answer-for-questionID_7_option_No,4.0
2,,,,model-g3.bpmn;option-answer-for-questionID_7_option_No,3448368.646,model-g3.bpmn,option-answer-for-questionID_7_option_No,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3448393.642,model-g3.bpmn,Process_1vj4efq,4.0
2,3448506.175,3448622.7875,116.6125,model-g3.bpmn;Process_1vj4efq,3448510.383,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3448635.289,model-g3.bpmn,Process_1vj4efq,4.0
2,3448672.7665,3449206.032,533.2655,model-g3.bpmn;Process_1vj4efq,3448676.949,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3449210.193,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3449226.895,model-g3.bpmn,Activity_08021wt,4.0
2,3449247.69,3449406.039,158.349,model-g3.bpmn;Activity_08021wt,3449251.858,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3449410.204,model-g3.bpmn,Activity_08021wt,4.0
2,3449447.7,3449722.6535,274.9535,model-g3.bpmn;Gateway_0aumggf,3449451.862,model-g3.bpmn,Gateway_0aumggf,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3449726.836,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3449810.126,model-g3.bpmn,Activity_08021wt,4.0
2,3449814.2935,3449947.6595,133.366,model-g3.bpmn;Activity_08021wt,3449818.461,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Activity_08021wt,3449951.82,model-g3.bpmn,Activity_08021wt,4.0
2,,,,model-g3.bpmn;Gateway_13mbez0,3449993.476,model-g3.bpmn,Gateway_13mbez0,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3450060.101,model-g3.bpmn,Activity_07i7xot,4.0
2,3450164.2715,3450305.944,141.6725,model-g3.bpmn;Activity_07i7xot,3450168.423,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3450310.107,model-g3.bpmn,Activity_07i7xot,4.0
2,3450322.575,3450405.911,83.336,model-g3.bpmn;Activity_07i7xot,3450326.741,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3450410.089,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3450460.058,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3450493.417,model-g3.bpmn,Process_1vj4efq,4.0
2,3450514.237,3450589.23,74.993,model-g3.bpmn;Gateway_0nmb7lb,3450518.384,model-g3.bpmn,Gateway_0nmb7lb,4.0
2,,,,model-g3.bpmn;Gateway_0nmb7lb,3450593.405,model-g3.bpmn,Gateway_0nmb7lb,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3450676.764,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3450743.393,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3450760.038,model-g3.bpmn,Process_1vj4efq,4.0
2,3450764.199,3450839.184,74.985,model-g3.bpmn;Process_1vj4efq,3450768.36,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3450843.349,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Activity_1ru2k09,3450868.376,model-g3.bpmn,Activity_1ru2k09,4.0
2,3450880.8485,3450972.5235,91.675,model-g3.bpmn;Activity_1ru2k09,3450885.013,model-g3.bpmn,Activity_1ru2k09,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3450976.708,model-g3.bpmn,Process_1vj4efq,4.0
2,3451005.8335,3451105.8375,100.004,model-g3.bpmn;Gateway_00v61zr,3451009.999,model-g3.bpmn,Gateway_00v61zr,4.0
2,,,,model-g3.bpmn;Gateway_00v61zr,3451110.017,model-g3.bpmn,Gateway_00v61zr,4.0
2,,,,model-g3.bpmn;Flow_0xkc36h,3451126.691,model-g3.bpmn,Flow_0xkc36h,4.0
2,,,,model-g3.bpmn;Process_1vj4efq,3451143.347,model-g3.bpmn,Process_1vj4efq,4.0
2,3451189.1675,3451522.494,333.3265,model-g3.bpmn;Gateway_0o2dbwg,3451193.355,model-g3.bpmn,Gateway_0o2dbwg,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3451526.653,model-g3.bpmn,Activity_07i7xot,4.0
2,3451547.458,3451755.7595,208.3015,model-g3.bpmn;Activity_07i7xot,3451551.643,model-g3.bpmn,Activity_07i7xot,4.0
2,,,,model-g3.bpmn;Activity_07i7xot,3451759.932,model-g3.bpmn,Activity_07i7xot,4.0
2,3451764.095,3451914.081,149.986,model-g3.bpmn;Process_1vj4efq,3451768.258,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Gateway_0nmb7lb,3451918.232,model-g3.bpmn,Gateway_0nmb7lb,4.0
2,,,,model-g3.bpmn;Gateway_0nmb7lb,3451985.008,model-g3.bpmn,Gateway_0nmb7lb,4.0
2,3452005.7525,3452172.4005,166.648,model-g3.bpmn;Gateway_0nmb7lb,3452009.919,model-g3.bpmn,Gateway_0nmb7lb,4.0
2,,,,model-g3.bpmn;Flow_0gkaalx,3452176.567,model-g3.bpmn,Flow_0gkaalx,4.0
2,3452197.3715,3452280.7095,83.338,model-g3.bpmn;Process_1vj4efq,3452201.537,model-g3.bpmn,Process_1vj4efq,4.0
2,,,,model-g3.bpmn;Activity_1vp2jla,3452284.861,model-g3.bpmn,Activity_1vp2jla,4.0
2,,,,model-g3.bpmn;next-button-area-in-questionID_7,3452393.182,model-g3.bpmn,next-button-area-in-questionID_7,4.0
2,3452405.6995,3452780.671,374.9715,model-g3.bpmn;next-button-area-in-questionID_7,3452409.885,model-g3.bpmn,next-button-area-in-questionID_7,4.0
2,,,,model-g3.bpmn;answer_area_for_questionID_7,3452784.808,model-g3.bpmn,answer_area_for_questionID_7,4.0
2,3452847.2995,3453447.251,599.9515,model-g3.bpmn;answer_area_for_questionID_7,3452851.466,model-g3.bpmn,answer_area_for_questionID_7,4.0
2,3703028.6905,3703528.642,499.9515,model-g2.bpmn;next-button-area-in-questionID_3,3703324.491,model-g2.bpmn,next-button-area-in-questionID_3,2.0
2,,,,model-g2.bpmn;answer_area_for_questionID_3,3703532.808,model-g2.bpmn,answer_area_for_questionID_3,2.0
2,3703586.937,3703695.268,108.331,model-g2.bpmn;nan,3703591.099,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;title-for-questionID_3,3703699.45,model-g2.bpmn,title-for-questionID_3,2.0
2,3703736.923,3703870.2725,133.3495,model-g2.bpmn;title-for-questionID_3,3703749.432,model-g2.bpmn,title-for-questionID_3,2.0
2,,,,model-g2.bpmn;title-for-questionID_3,3703874.448,model-g2.bpmn,title-for-questionID_3,2.0
2,3703886.9005,3704103.555,216.6545,model-g2.bpmn;nan,3703891.067,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;nan,3704107.717,model-g2.bpmn,,2.0
2,3704120.2285,3704378.5435,258.315,model-g2.bpmn;nan,3704124.389,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;title-for-questionID_3,3704382.708,model-g2.bpmn,title-for-questionID_3,2.0
2,3704411.8575,3704545.173,133.3155,model-g2.bpmn;nan,3704416.01,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;nan,3704549.334,model-g2.bpmn,,2.0
2,3704586.866,3705286.778,699.912,model-g2.bpmn;nan,3704599.324,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;nan,3705299.275,model-g2.bpmn,,2.0
2,3705320.086,3705503.405,183.319,model-g2.bpmn;nan,3705332.607,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;nan,3705507.585,model-g2.bpmn,,2.0
2,3705520.0905,3705770.0495,249.959,model-g2.bpmn;nan,3705524.254,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;nan,3705774.228,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;nan,3705815.869,model-g2.bpmn,,2.0
2,3705828.403,3706011.7085,183.3055,model-g2.bpmn;nan,3705832.536,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;nan,3706024.169,model-g2.bpmn,,2.0
2,3706028.3495,3706286.662,258.3125,model-g2.bpmn;nan,3706032.53,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;nan,3706290.849,model-g2.bpmn,,2.0
2,3706311.717,3706528.309,216.592,model-g2.bpmn;nan,3706315.922,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3706532.464,model-g2.bpmn,Process_0lj63ij,2.0
2,3706594.955,3706711.6395,116.6845,model-g2.bpmn;Activity_056n9b1,3706599.11,model-g2.bpmn,Activity_056n9b1,2.0
2,,,,model-g2.bpmn;Activity_056n9b1,3706715.764,model-g2.bpmn,Activity_056n9b1,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3706749.091,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;title-for-questionID_3,3706799.088,model-g2.bpmn,title-for-questionID_3,2.0
2,3706819.9185,3707203.2095,383.291,model-g2.bpmn;nan,3706824.083,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;title-for-questionID_3,3707207.375,model-g2.bpmn,title-for-questionID_3,2.0
2,3707228.2605,3707378.1895,149.929,model-g2.bpmn;nan,3707232.403,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;nan,3707382.355,model-g2.bpmn,,2.0
2,3707403.2145,3707594.865,191.6505,model-g2.bpmn;title-for-questionID_3,3707407.381,model-g2.bpmn,title-for-questionID_3,2.0
2,,,,model-g2.bpmn;nan,3707599.031,model-g2.bpmn,,2.0
2,3707619.8655,3707911.4885,291.623,model-g2.bpmn;nan,3707632.344,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;title-for-questionID_3,3707915.638,model-g2.bpmn,title-for-questionID_3,2.0
2,3707944.8225,3708103.1275,158.305,model-g2.bpmn;title-for-questionID_3,3707948.988,model-g2.bpmn,title-for-questionID_3,2.0
2,,,,model-g2.bpmn;nan,3708107.284,model-g2.bpmn,,2.0
2,3708128.123,3708478.0735,349.9505,model-g2.bpmn;nan,3708132.275,model-g2.bpmn,,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3708482.24,model-g2.bpmn,Process_0lj63ij,2.0
2,3708578.1325,3708736.382,158.2495,model-g2.bpmn;Process_0lj63ij,3708582.34,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Activity_13vs62o,3708740.554,model-g2.bpmn,Activity_13vs62o,2.0
2,3708794.7065,3708944.715,150.0085,model-g2.bpmn;Activity_13vs62o,3708798.871,model-g2.bpmn,Activity_13vs62o,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3708957.197,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Activity_0gty8fl,3709065.616,model-g2.bpmn,Activity_0gty8fl,2.0
2,,,,model-g2.bpmn;Activity_0gty8fl,3709082.178,model-g2.bpmn,Activity_0gty8fl,2.0
2,3709111.353,3709236.325,124.972,model-g2.bpmn;Activity_0gty8fl,3709115.536,model-g2.bpmn,Activity_0gty8fl,2.0
2,,,,model-g2.bpmn;Activity_058qu78,3709240.493,model-g2.bpmn,Activity_058qu78,2.0
2,3709319.6495,3709419.671,100.0215,model-g2.bpmn;Activity_058qu78,3709323.814,model-g2.bpmn,Activity_058qu78,2.0
2,,,,model-g2.bpmn;Activity_1t06y94,3709423.839,model-g2.bpmn,Activity_1t06y94,2.0
2,,,,model-g2.bpmn;Activity_1t06y94,3709490.461,model-g2.bpmn,Activity_1t06y94,2.0
2,3709519.6585,3709602.9595,83.301,model-g2.bpmn;Activity_1t06y94,3709523.812,model-g2.bpmn,Activity_1t06y94,2.0
2,,,,model-g2.bpmn;Activity_1t06y94,3709607.118,model-g2.bpmn,Activity_1t06y94,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3709623.836,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3709690.443,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3709707.148,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3709757.14,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Activity_1pb2e00,3709782.101,model-g2.bpmn,Activity_1pb2e00,2.0
2,3709786.2665,3709877.939,91.6725,model-g2.bpmn;Process_0lj63ij,3709790.432,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3709898.766,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3709923.78,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Activity_1t06y94,3710023.766,model-g2.bpmn,Activity_1t06y94,2.0
2,,,,model-g2.bpmn;Activity_1t06y94,3710057.098,model-g2.bpmn,Activity_1t06y94,2.0
2,3710194.566,3710361.255,166.689,model-g2.bpmn;Activity_056n9b1,3710198.747,model-g2.bpmn,Activity_056n9b1,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3710365.429,model-g2.bpmn,Process_0lj63ij,2.0
2,3710427.905,3710527.8565,99.9515,model-g2.bpmn;Process_0lj63ij,3710432.066,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Activity_129uswa,3710532.015,model-g2.bpmn,Activity_129uswa,2.0
2,3710561.2045,3710786.157,224.9525,model-g2.bpmn;Activity_129uswa,3710565.379,model-g2.bpmn,Activity_129uswa,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3710790.323,model-g2.bpmn,Process_0lj63ij,2.0
2,3710869.4995,3711069.475,199.9755,model-g2.bpmn;Process_0lj63ij,3710873.684,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Flow_0umrycz,3711073.657,model-g2.bpmn,Flow_0umrycz,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3711098.621,model-g2.bpmn,Process_0lj63ij,2.0
2,3711127.8165,3711277.799,149.9825,model-g2.bpmn;Activity_056n9b1,3711131.982,model-g2.bpmn,Activity_056n9b1,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3711281.963,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3711423.597,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3711448.626,model-g2.bpmn,Process_0lj63ij,2.0
2,3711511.116,3711594.4185,83.3025,model-g2.bpmn;Process_0lj63ij,3711515.293,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3711598.57,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3711640.26,model-g2.bpmn,Process_0lj63ij,2.0
2,3711719.401,3711852.7095,133.3085,model-g2.bpmn;Process_0lj63ij,3711723.573,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3711856.874,model-g2.bpmn,Process_0lj63ij,2.0
2,3711927.714,3712336.0435,408.3295,model-g2.bpmn;Activity_13vs62o,3711940.214,model-g2.bpmn,Activity_13vs62o,2.0
2,,,,model-g2.bpmn;Activity_13vs62o,3712340.189,model-g2.bpmn,Activity_13vs62o,2.0
2,3712377.668,3712502.644,124.976,model-g2.bpmn;Activity_15vz1dv,3712381.85,model-g2.bpmn,Activity_15vz1dv,2.0
2,,,,model-g2.bpmn;Activity_15vz1dv,3712506.808,model-g2.bpmn,Activity_15vz1dv,2.0
2,3712519.318,3712685.951,166.633,model-g2.bpmn;Process_0lj63ij,3712523.488,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3712690.117,model-g2.bpmn,Process_0lj63ij,2.0
2,3712735.966,3712935.9245,199.9585,model-g2.bpmn;Process_0lj63ij,3712748.511,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Process_0lj63ij,3712940.09,model-g2.bpmn,Process_0lj63ij,2.0
2,,,,model-g2.bpmn;Activity_056n9b1,3713006.766,model-g2.bpmn,Activity_056n9b1,2.0
