participant,Fixation Start,Fixation End,Fixation Duration,tabName_element,Timestamp,tabName,element,taskId
KP1-no,,,,F2_Scan_Container.bpmn;file-explorer-area,5642011.324,F2_Scan_Container.bpmn,file-explorer-area,4.0
KP1-no,5642040.489,5642173.804,133.315,F2_Scan_Container.bpmn;nan,5642044.65,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5642186.306,F2_Scan_Container.bpmn,,4.0
KP1-no,5642198.802,5642540.45,341.648,F2_Scan_Container.bpmn;nan,5642211.3,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5642544.632,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;file-explorer-area,5642586.268,F2_Scan_Container.bpmn,file-explorer-area,4.0
KP1-no,,,,F2_Scan_Container.bpmn;file-explorer-file_F1_Offload_Container.bpmn,5642619.609,F2_Scan_Container.bpmn,file-explorer-file_F1_Offload_Container.bpmn,4.0
KP1-no,,,,F2_Scan_Container.bpmn;file-explorer-file_F1_Offload_Container.bpmn,5642661.306,F2_Scan_Container.bpmn,file-explorer-file_F1_Offload_Container.bpmn,4.0
KP1-no,,,,F2_Scan_Container.bpmn;file-explorer-file_F1_Offload_Container.bpmn,5642694.581,F2_Scan_Container.bpmn,file-explorer-file_F1_Offload_Container.bpmn,4.0
KP1-no,,,,F2_Scan_Container.bpmn;file-explorer-file_F2_Scan_Container.bpmn,5642711.244,F2_Scan_Container.bpmn,file-explorer-file_F2_Scan_Container.bpmn,4.0
KP1-no,,,,F2_Scan_Container.bpmn;file-explorer-file_F3_Store_Container_Temporarily.bpmn,5642761.238,F2_Scan_Container.bpmn,file-explorer-file_F3_Store_Container_Temporarily.bpmn,4.0
KP1-no,,,,F2_Scan_Container.bpmn;file-explorer-file_F3_Store_Container_Temporarily.bpmn,5642786.238,F2_Scan_Container.bpmn,file-explorer-file_F3_Store_Container_Temporarily.bpmn,4.0
KP1-no,,,,F2_Scan_Container.bpmn;file-explorer-file_F4_Load_Container_Onward_Carriage.bpmn,5642869.582,F2_Scan_Container.bpmn,file-explorer-file_F4_Load_Container_Onward_Carriage.bpmn,4.0
KP1-no,,,,F2_Scan_Container.bpmn;file-explorer-file_F4_Load_Container_Onward_Carriage.bpmn,5643011.303,F2_Scan_Container.bpmn,file-explorer-file_F4_Load_Container_Onward_Carriage.bpmn,4.0
KP1-no,5643015.424,5643082.0345,66.6105,F2_Scan_Container.bpmn;file-explorer-file_F4_Load_Container_Onward_Carriage.bpmn,5643019.545,F2_Scan_Container.bpmn,file-explorer-file_F4_Load_Container_Onward_Carriage.bpmn,4.0
KP1-no,,,,F2_Scan_Container.bpmn;file-explorer-file_F3_Store_Container_Temporarily.bpmn,5643086.201,F2_Scan_Container.bpmn,file-explorer-file_F3_Store_Container_Temporarily.bpmn,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,5643144.531,F3_Store_Container_Temporarily.bpmn,,4.0
KP1-no,5643223.687,5643290.3455,66.6585,F3_Store_Container_Temporarily.bpmn;file-explorer-file_F2_Scan_Container.bpmn,5643236.183,F3_Store_Container_Temporarily.bpmn,file-explorer-file_F2_Scan_Container.bpmn,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,5643294.513,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_00lcg2a,5643486.158,F3_Store_Container_Temporarily.bpmn,Activity_00lcg2a,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_00lcg2a,5643502.857,F3_Store_Container_Temporarily.bpmn,Activity_00lcg2a,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_00lcg2a,5643577.813,F3_Store_Container_Temporarily.bpmn,Activity_00lcg2a,4.0
KP1-no,5643598.6455,5643681.9905,83.345,F3_Store_Container_Temporarily.bpmn;Activity_00lcg2a,5643602.811,F3_Store_Container_Temporarily.bpmn,Activity_00lcg2a,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_00lcg2a,5643686.156,F3_Store_Container_Temporarily.bpmn,Activity_00lcg2a,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Flow_1lacfi3,5643744.492,F3_Store_Container_Temporarily.bpmn,Flow_1lacfi3,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,5643794.489,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,4.0
KP1-no,5643898.6205,5643990.2755,91.655,F3_Store_Container_Temporarily.bpmn;Activity_043rk4n,5643911.119,F3_Store_Container_Temporarily.bpmn,Activity_043rk4n,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Gateway_16p1b4w,5644152.748,F3_Store_Container_Temporarily.bpmn,Gateway_16p1b4w,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Flow_0nwp2rl,5644202.741,F3_Store_Container_Temporarily.bpmn,Flow_0nwp2rl,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,5644261.071,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,4.0
KP1-no,5644298.646,5644365.267,66.621,F3_Store_Container_Temporarily.bpmn;Activity_1u2fza9,5644302.827,F3_Store_Container_Temporarily.bpmn,Activity_1u2fza9,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1u2fza9,5644369.473,F3_Store_Container_Temporarily.bpmn,Activity_1u2fza9,4.0
KP1-no,5644373.5985,5644481.907,108.3085,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,5644377.724,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1u2fza9,5644486.091,F3_Store_Container_Temporarily.bpmn,Activity_1u2fza9,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1u2fza9,5644511.07,F3_Store_Container_Temporarily.bpmn,Activity_1u2fza9,4.0
KP1-no,5644515.2245,5644706.8855,191.661,F3_Store_Container_Temporarily.bpmn;Activity_1u2fza9,5644519.379,F3_Store_Container_Temporarily.bpmn,Activity_1u2fza9,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1u2fza9,5644719.376,F3_Store_Container_Temporarily.bpmn,Activity_1u2fza9,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;DataObjectReference_12muxzn_label,5644786.011,F3_Store_Container_Temporarily.bpmn,DataObjectReference_12muxzn_label,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;DataObjectReference_12muxzn_label,5644861.001,F3_Store_Container_Temporarily.bpmn,DataObjectReference_12muxzn_label,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;DataObjectReference_12muxzn_label,5644927.66,F3_Store_Container_Temporarily.bpmn,DataObjectReference_12muxzn_label,4.0
KP1-no,5644956.8555,5645148.483,191.6275,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,5644961.022,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_0dwvvvh,5645152.66,F3_Store_Container_Temporarily.bpmn,Activity_0dwvvvh,4.0
KP1-no,5645198.4765,5645273.49,75.0135,F3_Store_Container_Temporarily.bpmn;Activity_0dwvvvh,5645211.006,F3_Store_Container_Temporarily.bpmn,Activity_0dwvvvh,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_0dwvvvh,5645277.672,F3_Store_Container_Temporarily.bpmn,Activity_0dwvvvh,4.0
KP1-no,5645281.8215,5645398.482,116.6605,F3_Store_Container_Temporarily.bpmn;Activity_0dwvvvh,5645285.971,F3_Store_Container_Temporarily.bpmn,Activity_0dwvvvh,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_0dwvvvh,5645402.669,F3_Store_Container_Temporarily.bpmn,Activity_0dwvvvh,4.0
KP1-no,5645406.804,5645565.09,158.286,F3_Store_Container_Temporarily.bpmn;Activity_0dwvvvh,5645410.939,F3_Store_Container_Temporarily.bpmn,Activity_0dwvvvh,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,5645569.257,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Flow_1wrmdxu,5645685.913,F3_Store_Container_Temporarily.bpmn,Flow_1wrmdxu,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_00lcg2a,5645710.925,F3_Store_Container_Temporarily.bpmn,Activity_00lcg2a,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,5645794.296,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,5645877.598,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1js9ou2,5645969.232,F3_Store_Container_Temporarily.bpmn,Activity_1js9ou2,4.0
KP1-no,5645981.739,5646090.032,108.293,F3_Store_Container_Temporarily.bpmn;Activity_1js9ou2,5645985.93,F3_Store_Container_Temporarily.bpmn,Activity_1js9ou2,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1js9ou2,5646094.199,F3_Store_Container_Temporarily.bpmn,Activity_1js9ou2,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_0hsjp18,5646144.193,F3_Store_Container_Temporarily.bpmn,Activity_0hsjp18,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_0hsjp18,5646169.227,F3_Store_Container_Temporarily.bpmn,Activity_0hsjp18,4.0
KP1-no,5646173.373,5646348.334,174.961,F3_Store_Container_Temporarily.bpmn;Activity_0hsjp18,5646177.519,F3_Store_Container_Temporarily.bpmn,Activity_0hsjp18,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Process_1jt1th5,5646352.5,F3_Store_Container_Temporarily.bpmn,Process_1jt1th5,4.0
KP1-no,5646390.0165,5646515.001,124.9845,F3_Store_Container_Temporarily.bpmn;Gateway_109ky1m,5646394.197,F3_Store_Container_Temporarily.bpmn,Gateway_109ky1m,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,5646519.163,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,4.0
KP1-no,5646540.019,5646656.6495,116.6305,F3_Store_Container_Temporarily.bpmn;Activity_1fpjp2l,5646544.152,F3_Store_Container_Temporarily.bpmn,Activity_1fpjp2l,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,5646660.809,F3_Store_Container_Temporarily.bpmn,,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,5646810.827,F3_Store_Container_Temporarily.bpmn,,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,5646835.78,F3_Store_Container_Temporarily.bpmn,,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,5646869.141,F3_Store_Container_Temporarily.bpmn,,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,5646885.775,F3_Store_Container_Temporarily.bpmn,,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,5646910.78,F3_Store_Container_Temporarily.bpmn,,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,5646994.145,F3_Store_Container_Temporarily.bpmn,,4.0
KP1-no,5646998.296,5647089.933,91.637,F3_Store_Container_Temporarily.bpmn;nan,5647010.816,F3_Store_Container_Temporarily.bpmn,,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,5647094.092,F3_Store_Container_Temporarily.bpmn,,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,5647135.797,F3_Store_Container_Temporarily.bpmn,,4.0
KP1-no,5647148.278,5647264.9385,116.6605,F3_Store_Container_Temporarily.bpmn;nan,5647160.787,F3_Store_Container_Temporarily.bpmn,,4.0
KP1-no,,,,F3_Store_Container_Temporarily.bpmn;nan,5647269.116,F3_Store_Container_Temporarily.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5647335.753,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5647360.738,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5647385.718,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;file-explorer-area,5647410.718,F2_Scan_Container.bpmn,file-explorer-area,4.0
KP1-no,5647414.892,5647498.2295,83.3375,F2_Scan_Container.bpmn;file-explorer-area,5647435.744,F2_Scan_Container.bpmn,file-explorer-area,4.0
KP1-no,,,,F2_Scan_Container.bpmn;file-explorer-file_F3_Store_Container_Temporarily.bpmn,5647502.404,F2_Scan_Container.bpmn,file-explorer-file_F3_Store_Container_Temporarily.bpmn,4.0
KP1-no,,,,F2_Scan_Container.bpmn;file-explorer-file_F3_Store_Container_Temporarily.bpmn,5647577.382,F2_Scan_Container.bpmn,file-explorer-file_F3_Store_Container_Temporarily.bpmn,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Process_1jt1th5,5647652.36,F2_Scan_Container.bpmn,Process_1jt1th5,4.0
KP1-no,,,,F2_Scan_Container.bpmn;tab-link-to_F2_Scan_Container.bpmn,5647777.341,F2_Scan_Container.bpmn,tab-link-to_F2_Scan_Container.bpmn,4.0
KP1-no,,,,F2_Scan_Container.bpmn;tab-link-to_F2_Scan_Container.bpmn,5647794.007,F2_Scan_Container.bpmn,tab-link-to_F2_Scan_Container.bpmn,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Flow_1fe8q4c,5647935.662,F2_Scan_Container.bpmn,Flow_1fe8q4c,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Gateway_1j1l81g_label,5648018.988,F2_Scan_Container.bpmn,Gateway_1j1l81g_label,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Process_1jt1th5,5648043.977,F2_Scan_Container.bpmn,Process_1jt1th5,4.0
KP1-no,5648106.501,5648298.1495,191.6485,F2_Scan_Container.bpmn;Activity_0p4iubr,5648110.64,F2_Scan_Container.bpmn,Activity_0p4iubr,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Activity_0p4iubr,5648302.286,F2_Scan_Container.bpmn,Activity_0p4iubr,4.0
KP1-no,5648314.815,5648514.77,199.955,F2_Scan_Container.bpmn;Activity_0p4iubr,5648319.006,F2_Scan_Container.bpmn,Activity_0p4iubr,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Process_1jt1th5,5648518.922,F2_Scan_Container.bpmn,Process_1jt1th5,4.0
KP1-no,5648573.112,5648781.3955,208.2835,F2_Scan_Container.bpmn;Activity_1diad7h,5648585.594,F2_Scan_Container.bpmn,Activity_1diad7h,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Activity_1diad7h,5648785.56,F2_Scan_Container.bpmn,Activity_1diad7h,4.0
KP1-no,5648831.3915,5649239.676,408.2845,F2_Scan_Container.bpmn;Activity_0p4iubr,5648835.554,F2_Scan_Container.bpmn,Activity_0p4iubr,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Activity_0p4iubr,5649243.841,F2_Scan_Container.bpmn,Activity_0p4iubr,4.0
KP1-no,5649256.3855,5649639.6325,383.247,F2_Scan_Container.bpmn;Activity_0p4iubr,5649260.508,F2_Scan_Container.bpmn,Activity_0p4iubr,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Activity_0p4iubr,5649643.8,F2_Scan_Container.bpmn,Activity_0p4iubr,4.0
KP1-no,5649664.6475,5650006.2765,341.629,F2_Scan_Container.bpmn;Activity_0p4iubr,5649668.833,F2_Scan_Container.bpmn,Activity_0p4iubr,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Activity_0p4iubr,5650010.45,F2_Scan_Container.bpmn,Activity_0p4iubr,4.0
KP1-no,5650022.935,5650164.6085,141.6735,F2_Scan_Container.bpmn;Activity_0p4iubr,5650027.099,F2_Scan_Container.bpmn,Activity_0p4iubr,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Process_1jt1th5,5650168.796,F2_Scan_Container.bpmn,Process_1jt1th5,4.0
KP1-no,5650197.9095,5650397.9155,200.006,F2_Scan_Container.bpmn;DataObjectReference_0p12369_label,5650202.079,F2_Scan_Container.bpmn,DataObjectReference_0p12369_label,4.0
KP1-no,,,,F2_Scan_Container.bpmn;DataObjectReference_0p12369_label,5650402.086,F2_Scan_Container.bpmn,DataObjectReference_0p12369_label,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Process_1jt1th5,5650443.744,F2_Scan_Container.bpmn,Process_1jt1th5,4.0
KP1-no,5650481.285,5650664.5495,183.2645,F2_Scan_Container.bpmn;DataObjectReference_0p12369_label,5650485.434,F2_Scan_Container.bpmn,DataObjectReference_0p12369_label,4.0
KP1-no,,,,F2_Scan_Container.bpmn;DataObjectReference_0p12369_label,5650668.715,F2_Scan_Container.bpmn,DataObjectReference_0p12369_label,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Activity_1diad7h,5650802.004,F2_Scan_Container.bpmn,Activity_1diad7h,4.0
KP1-no,5650831.1735,5651064.482,233.3085,F2_Scan_Container.bpmn;DataObjectReference_0omovm1_label,5650835.341,F2_Scan_Container.bpmn,DataObjectReference_0omovm1_label,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Process_1jt1th5,5651068.637,F2_Scan_Container.bpmn,Process_1jt1th5,4.0
KP1-no,,,,F2_Scan_Container.bpmn;DataObjectReference_08dldeo_label,5651127.054,F2_Scan_Container.bpmn,DataObjectReference_08dldeo_label,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Process_1jt1th5,5651151.961,F2_Scan_Container.bpmn,Process_1jt1th5,4.0
KP1-no,5651214.4635,5651322.7765,108.313,F2_Scan_Container.bpmn;Process_1jt1th5,5651218.631,F2_Scan_Container.bpmn,Process_1jt1th5,4.0
KP1-no,,,,F2_Scan_Container.bpmn;DataObjectReference_08dldeo_label,5651326.946,F2_Scan_Container.bpmn,DataObjectReference_08dldeo_label,4.0
KP1-no,5651347.8345,5651456.135,108.3005,F2_Scan_Container.bpmn;Process_1jt1th5,5651352.009,F2_Scan_Container.bpmn,Process_1jt1th5,4.0
KP1-no,,,,F2_Scan_Container.bpmn;Activity_04nt2w0,5651460.259,F2_Scan_Container.bpmn,Activity_04nt2w0,4.0
KP1-no,5651481.1535,5651897.724,416.5705,F2_Scan_Container.bpmn;Activity_04nt2w0,5651485.286,F2_Scan_Container.bpmn,Activity_04nt2w0,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5651901.883,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5651951.878,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5652018.528,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5652043.551,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5652268.578,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5652318.496,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5652335.16,F2_Scan_Container.bpmn,,4.0
KP1-no,5652364.357,5652431.0195,66.6625,F2_Scan_Container.bpmn;nan,5652368.517,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5652435.223,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5652485.171,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;title-for-questionID_4,5652585.152,F2_Scan_Container.bpmn,title-for-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;title-for-questionID_4,5652643.457,F2_Scan_Container.bpmn,title-for-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5652793.443,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5652835.109,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5652868.46,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5653051.786,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5653068.422,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5653143.412,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5653235.061,F2_Scan_Container.bpmn,,4.0
KP1-no,5653280.893,5653364.227,83.334,F2_Scan_Container.bpmn;nan,5653293.406,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5653368.39,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5653393.384,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5653518.365,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;title-for-questionID_4,5653643.357,F2_Scan_Container.bpmn,title-for-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;title-for-questionID_4,5653784.999,F2_Scan_Container.bpmn,title-for-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;title-for-questionID_4,5653818.329,F2_Scan_Container.bpmn,title-for-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5653901.661,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5653993.377,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;title-for-questionID_4,5654068.299,F2_Scan_Container.bpmn,title-for-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;title-for-questionID_4,5654101.629,F2_Scan_Container.bpmn,title-for-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;title-for-questionID_4,5654159.961,F2_Scan_Container.bpmn,title-for-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;title-for-questionID_4,5654176.624,F2_Scan_Container.bpmn,title-for-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5654251.612,F2_Scan_Container.bpmn,,4.0
KP1-no,5654255.7835,5654355.768,99.9845,F2_Scan_Container.bpmn;nan,5654259.955,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;title-for-questionID_4,5654359.935,F2_Scan_Container.bpmn,title-for-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5654384.933,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;title-for-questionID_4,5654443.257,F2_Scan_Container.bpmn,title-for-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;next-button-area-in-questionID_4,5654534.917,F2_Scan_Container.bpmn,next-button-area-in-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5654584.911,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5654609.907,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;title-for-questionID_4,5654659.902,F2_Scan_Container.bpmn,title-for-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5654693.227,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5655209.853,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5655318.21,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5655376.535,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5655676.493,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5655734.788,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5655851.431,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5655868.095,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5655884.874,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5655909.761,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5655934.758,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5655959.754,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5655984.753,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5656218.057,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5656309.72,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5656368.122,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;option-answer-for-questionID_4_option_False,5656409.736,F2_Scan_Container.bpmn,option-answer-for-questionID_4_option_False,4.0
KP1-no,,,,F2_Scan_Container.bpmn;title-for-questionID_4,5656451.367,F2_Scan_Container.bpmn,title-for-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5656468.028,F2_Scan_Container.bpmn,,4.0
KP1-no,5656538.8735,5656663.8745,125.001,F2_Scan_Container.bpmn;title-for-questionID_4,5656543.022,F2_Scan_Container.bpmn,title-for-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5656668.069,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5656801.355,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;next-button-area-in-questionID_4,5656959.681,F2_Scan_Container.bpmn,next-button-area-in-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;next-button-area-in-questionID_4,5656992.968,F2_Scan_Container.bpmn,next-button-area-in-questionID_4,4.0
KP1-no,5656997.1455,5657063.7955,66.65,F2_Scan_Container.bpmn;next-button-area-in-questionID_4,5657017.982,F2_Scan_Container.bpmn,next-button-area-in-questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5657067.959,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5657142.991,F2_Scan_Container.bpmn,,4.0
KP1-no,5657155.4525,5657438.8085,283.356,F2_Scan_Container.bpmn;nan,5657159.62,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;nan,5657443.011,F2_Scan_Container.bpmn,,4.0
KP1-no,,,,F2_Scan_Container.bpmn;answer_area_for_questionID_4,5657517.944,F2_Scan_Container.bpmn,answer_area_for_questionID_4,4.0
KP1-no,,,,F2_Scan_Container.bpmn;answer_area_for_questionID_4,5657567.906,F2_Scan_Container.bpmn,answer_area_for_questionID_4,5.0
KP1-no,,,,F1_Offload_Container.bpmn;title-for-questionID_5,5657592.935,F1_Offload_Container.bpmn,title-for-questionID_5,5.0
KP1-no,,,,F1_Offload_Container.bpmn;title-for-questionID_5,5657676.247,F1_Offload_Container.bpmn,title-for-questionID_5,5.0
KP1-no,,,,F1_Offload_Container.bpmn;nan,5657692.898,F1_Offload_Container.bpmn,,5.0
